prov_id,cons_id,mp_app_id,mp_app_vote,mp_app_vote_percent,mp_app_rank,party_id,mp_app_name,mp_app_no,mp_app_party_id,party_id_ref,party_name,color,party_no,province
BKK,BKK_10,BKK_10_12,526,0.6278,9,133.0,นายรนภัทร นิธิโชติการ,12,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,กรุงเทพมหานคร
BKK,BKK_10,BKK_10_11,494,0.58961,10,218.0,นายดิษยะฤทธิ์ รู้ดี,11,218.0,218.0,กล้าธรรม,#55CF6A,42.0,กรุงเทพมหานคร
BKK,BKK_10,BKK_10_4,447,0.53351,11,109.0,นายอนุวัตร เผือกเกษม,4,109.0,109.0,ประชาธิปไตยใหม่,#eb4138,8.0,กรุงเทพมหานคร
BKK,BKK_10,BKK_10_7,434,0.518,12,91.0,นายวรัชณ์กิตต์ วิศาลมนัส,7,91.0,91.0,รักชาติ,#00695a,35.0,กรุงเทพมหานคร
BKK,BKK_10,BKK_10_10,389,0.46429,13,217.0,ว่าที่ร้อยตรีหญิงภัทราวดี นาคงาม,10,217.0,217.0,พลวัต,#58bc38,7.0,กรุงเทพมหานคร
BKK,BKK_10,BKK_10_3,255,0.30435,14,2.0,พลตำรวจตรีทินกร ณัฏฐมั่งคั่ง,3,2.0,2.0,ประชากรไทย,#0f41ce,31.0,กรุงเทพมหานคร
BKK,BKK_10,BKK_10_15,176,0.21006,15,13.0,พลอากาศตรีธงชัย เพ็งเดือน,15,13.0,13.0,ความหวังใหม่,#e6b750,54.0,กรุงเทพมหานคร
BKK,BKK_10,BKK_10_16,156,0.18619,16,211.0,นายสาธิต นีระวงศ์,16,211.0,211.0,วิชชั่นใหม่,#fb0102,24.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_15,36844,40.91096,1,129.0,นางสาวศศินันท์ ธรรมนิฐินันท์,15,129.0,129.0,ประชาชน,#fd6512,46.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_7,23498,26.09178,2,34.0,นางสาวรัตติกาล แก้วเกิดมี,7,34.0,34.0,เพื่อไทย,#da3731,9.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_13,19418,21.56142,3,63.0,นายเอกภพ เหลืองประเสริฐ,13,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_14,3652,4.05512,4,1.0,นางสาวรมิดา อินทะแพทย์,14,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_9,1067,1.18478,5,2.0,นางสาวธนาภา อัครมะหะเวทน์,9,2.0,2.0,ประชากรไทย,#0f41ce,31.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_12,928,1.03044,6,173.0,นายธนธรรม เจิดรังษี,12,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_4,910,1.01045,7,229.0,นายกร สิงห์ธีร์,4,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_6,648,0.71953,8,234.0,นายพงศกร ตันติพรหม,6,234.0,234.0,ไทยภักดี,#CBBA01,29.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_11,599,0.66512,9,56.0,ว่าที่ร้อยตรีเทวิน พิมพ์พันธุ์,11,56.0,56.0,อนาคตไทย,#cd1604,15.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_17,556,0.61737,10,241.0,ว่าที่ร้อยโทจักร์ บุนนาค,17,241.0,241.0,โอกาสใหม่,#c21b06,44.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_5,391,0.43416,11,227.0,นางวันเพ็ญ รัตน์นิธิพงศ์,5,227.0,227.0,ไทยสร้างไทย,#003dff,48.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_16,356,0.3953,12,258.0,นายชนะ ยาดี,16,258.0,258.0,เพื่อบ้านเมือง,#ffff00,56.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_2,321,0.35643,13,133.0,นายณรงค์ศักดิ์ ฤทธิวรผล,2,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_1,280,0.31091,14,192.0,นายธีรวุฒิ แก้วพยศ,1,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_8,190,0.21097,15,218.0,นายธีระเดช นาซีก,8,218.0,218.0,กล้าธรรม,#55CF6A,42.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_10,179,0.19876,16,217.0,นาวาอากาศเอก (พิเศษ)นที คชทิน,10,217.0,217.0,พลวัต,#58bc38,7.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_3,167,0.18543,17,109.0,นายวรัญชัย โชคชนะ,3,109.0,109.0,ประชาธิปไตยใหม่,#eb4138,8.0,กรุงเทพมหานคร
BKK,BKK_11,BKK_11_18,55,0.06107,18,211.0,นายภูริจิวัจน์ วชิรวณิชกิจ,18,211.0,211.0,วิชชั่นใหม่,#fb0102,24.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_15,44824,47.72318,1,129.0,นายภูริวรรธก์ ใจสำราญ,15,129.0,129.0,ประชาชน,#fd6512,46.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_13,14631,15.57732,2,63.0,นางศลิษา สิงหเสนี,13,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_12,14118,15.03114,3,34.0,นายภูร์ผา ไทยแท้,12,34.0,34.0,เพื่อไทย,#da3731,9.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_6,8672,9.2329,4,1.0,นางพิมชนก เก่าเจริญ,6,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_9,3856,4.1054,5,192.0,นางสาวนพวรรณ หัวใจมั่น,9,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_11,1636,1.74182,6,229.0,นายธนกฤต ธนิศราพงศ์,11,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_14,1595,1.69816,7,173.0,นางสาวกรกมล บุญเฉย,14,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_7,1065,1.13388,8,227.0,นางศิริวรรณ พงษ์พานิชย์,7,227.0,227.0,ไทยสร้างไทย,#003dff,48.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_16,884,0.94118,9,218.0,นายนนท์ปวิธ แก้วงาม,16,218.0,218.0,กล้าธรรม,#55CF6A,42.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_2,629,0.66968,10,133.0,นางสาวจิดาภา วิไลวรางกูร,2,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_1,391,0.41629,11,109.0,นางสาวณัฎฐามณี คณโชติพิพัฒน์,1,109.0,109.0,ประชาธิปไตยใหม่,#eb4138,8.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_8,390,0.41522,12,217.0,นางสาวปราณิสา สุดวิเศษ,8,217.0,217.0,พลวัต,#58bc38,7.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_5,380,0.40458,13,2.0,นางสาวณัฐธยาน์ สิงห์คำนาราภูมิ,5,2.0,2.0,ประชากรไทย,#0f41ce,31.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_3,342,0.36412,14,241.0,นายพิเชฐ เดชอรัญ,3,241.0,241.0,โอกาสใหม่,#c21b06,44.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_4,266,0.2832,15,91.0,นางสาวอิสรีย์ อัศวรากาญจน์,4,91.0,91.0,รักชาติ,#00695a,35.0,กรุงเทพมหานคร
BKK,BKK_12,BKK_12_10,246,0.26191,16,184.0,นายพุฒิพัฒน์ ธีรสกุลสิทธิ์,10,184.0,184.0,ปวงชนไทย,#283a96,23.0,กรุงเทพมหานคร
BKK,BKK_13,BKK_13_7,39644,49.62323,1,129.0,เรืออากาศโทธนเดช เพ็งสุข,7,129.0,129.0,ประชาชน,#fd6512,46.0,กรุงเทพมหานคร
BKK,BKK_13,BKK_13_3,13459,16.84691,2,63.0,นายศุกล กุลสิงห์,3,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,กรุงเทพมหานคร
BKK,BKK_13,BKK_13_8,10173,12.73376,3,1.0,นายภาณุพงศ์ ลักษณวิศิษฏ์,8,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,กรุงเทพมหานคร
BKK,BKK_13,BKK_13_2,8969,11.22669,4,34.0,นายแมน เจริญวัลย์,2,34.0,34.0,เพื่อไทย,#da3731,9.0,กรุงเทพมหานคร
BKK,BKK_13,BKK_13_11,1690,2.11541,5,229.0,นายกฤษฎ์ เครือเจริญพร,11,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,กรุงเทพมหานคร
BKK,BKK_13,BKK_13_1,1240,1.55213,6,173.0,นางสาวรุ่งนภา ทองประคำ,1,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,กรุงเทพมหานคร
BKK,BKK_13,BKK_13_9,1179,1.47578,7,91.0,นายฐิติพัฒณ์ จันทร์แก้ว,9,91.0,91.0,รักชาติ,#00695a,35.0,กรุงเทพมหานคร
BKK,BKK_13,BKK_13_6,958,1.19915,8,184.0,นายธัญญะ เมษประสาท,6,184.0,184.0,ปวงชนไทย,#283a96,23.0,กรุงเทพมหานคร
BKK,BKK_13,BKK_13_14,716,0.89623,9,227.0,นางสาวทิฆัมพร อัศวสิรินิมิต,14,227.0,227.0,ไทยสร้างไทย,#003dff,48.0,กรุงเทพมหานคร
BKK,BKK_13,BKK_13_13,692,0.86619,10,133.0,นายดนัย อินทรพยุง,13,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,กรุงเทพมหานคร
BKK,BKK_13,BKK_13_5,400,0.50069,11,241.0,นายศุรุท เกษมณีภูรเดช,5,241.0,241.0,โอกาสใหม่,#c21b06,44.0,กรุงเทพมหานคร
BKK,BKK_13,BKK_13_4,292,0.3655,12,217.0,นายอนุศักดิ์ กาญจนี,4,217.0,217.0,พลวัต,#58bc38,7.0,กรุงเทพมหานคร
BKK,BKK_13,BKK_13_12,224,0.28039,13,192.0,นายสมบัติ มหาโคตร,12,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,กรุงเทพมหานคร
BKK,BKK_13,BKK_13_15,144,0.18025,14,258.0,นายวัชรพนต์ วัฒนาอาภรณ์ชัย,15,258.0,258.0,เพื่อบ้านเมือง,#ffff00,56.0,กรุงเทพมหานคร
BKK,BKK_13,BKK_13_16,110,0.13769,15,211.0,นายณัษฐพงษ์ วุฒิพงศ์เตชากิจ,16,211.0,211.0,วิชชั่นใหม่,#fb0102,24.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_14,36911,43.94899,1,129.0,นายก่อเกียรติ ก่อสูงศักดิ์,14,129.0,129.0,ประชาชน,#fd6512,46.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_13,23065,27.46291,2,63.0,นางสาวฐิติภัสร์ โชติเดชาชัยนันต์,13,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_2,10136,12.06868,3,34.0,นายพงศกร รัตนเรืองวัฒนา,2,34.0,34.0,เพื่อไทย,#da3731,9.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_1,7269,8.65501,4,1.0,ร.อ.พิชาญศักดิ์ บุญมาศ,1,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_10,1191,1.41809,5,229.0,นายปรีชาชัย พิพรรธน์ธนาดุล,10,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_9,1157,1.37761,6,227.0,นายฐีรทรัพย์ อภิญญาภรณ์,9,227.0,227.0,ไทยสร้างไทย,#003dff,48.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_8,1076,1.28117,7,173.0,นายธีระยุทธ อรุณพูลทรัพย์,8,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_11,624,0.74298,8,234.0,นางสาวอาภา กลิ่นหอม,11,234.0,234.0,ไทยภักดี,#CBBA01,29.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_6,521,0.62034,9,218.0,นายศรราม สีบุญเรือง,6,218.0,218.0,กล้าธรรม,#55CF6A,42.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_16,443,0.52747,10,91.0,นายอริย์ธัช สายสุวรรณ์,16,91.0,91.0,รักชาติ,#00695a,35.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_3,421,0.50127,11,133.0,นายศุภพิพัฒน์ บัลนาลังก์,3,133.0,133.0,ไทยก้าวใหม่,#f4ec53,49.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_12,323,0.38459,12,184.0,นางชนิดาภา สนิมทอง,12,184.0,184.0,ปวงชนไทย,#283a96,23.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_7,286,0.34053,13,192.0,นายรัชฏะ สมรทินกร,7,192.0,192.0,พลังประชารัฐ,#1f68dd,43.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_4,256,0.30481,14,241.0,นายไชยอนันต์ ตรีไพบูลย์,4,241.0,241.0,โอกาสใหม่,#c21b06,44.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_5,175,0.20837,15,217.0,นายกิตติศักดิ์ บุญพิทักษ์วุฒิ,5,217.0,217.0,พลวัต,#58bc38,7.0,กรุงเทพมหานคร
BKK,BKK_14,BKK_14_15,132,0.15717,16,246.0,นายจิรยุทธ บุญแต่ง,15,246.0,246.0,ไทยก้าวหน้า,#b9bee3,28.0,กรุงเทพมหานคร
BKK,BKK_15,BKK_15_8,35586,43.45586,1,129.0,นายวิทวัส ติชะวาณิชย์,8,129.0,129.0,ประชาชน,#fd6512,46.0,กรุงเทพมหานคร
BKK,BKK_15,BKK_15_6,20601,25.15692,2,34.0,นายพลภูมิ วิภัติภูมิประเทศ,6,34.0,34.0,เพื่อไทย,#da3731,9.0,กรุงเทพมหานคร
BKK,BKK_15,BKK_15_5,12319,15.04335,3,63.0,นายถนอม อ่อนเกตุพล,5,63.0,63.0,ภูมิใจไทย,#0c149c,37.0,กรุงเทพมหานคร
BKK,BKK_15,BKK_15_9,7526,9.19038,4,1.0,นางสาวฐิตยากร พรโรจนากูร,9,1.0,1.0,ประชาธิปัตย์,#06aff3,27.0,กรุงเทพมหานคร
BKK,BKK_15,BKK_15_4,1607,1.96239,5,229.0,นางสาวชัญญาพัชญ์ ธนโชติสวัสดิพร,4,229.0,229.0,รวมไทยสร้างชาติ,#020C54,6.0,กรุงเทพมหานคร
BKK,BKK_15,BKK_15_3,969,1.18329,6,173.0,นายนรชัย ไชยสังข์,3,173.0,173.0,เศรษฐกิจ,#f7c036,11.0,กรุงเทพมหานคร
BKK,BKK_15,BKK_15_7,634,0.77421,7,218.0,นางสาวปวริศา คุณาวรนนท์,7,218.0,218.0,กล้าธรรม,#55CF6A,42.0,กรุงเทพมหานคร
BKK,BKK_15,BKK_15_12,611,0.74612,8,227.0,นายสุวัจชัย พิมพ์สุภาพร,12,227.0,227.0,ไทยสร้างไทย,#003dff,48.0,กรุงเทพมหานคร
